session_id,trial_number,timestamp,target_name,image_file_name,time_taken_ms,prompt_used,correct
ac1774d9-443d-41a4-bd59-85fdc471bcc9,1,2024-10-27T12:59:58.431Z,cat,images/animal3.jpeg,788,None,Correct
