session_id,trial_number,timestamp,target_name,image_file_name,time_taken_ms,prompt_used,correct
b9005262-3d7e-40a0-a5be-a6d47bf486e7,1,2024-11-08T16:26:27.456Z,giraffe,Images/animal7.jpeg,4191,None,Correct
