session_id,trial_number,timestamp,target_name,image_file_name,time_taken_ms,prompt_used,correct
d5a301f9-7afe-4f78-87d6-2a9cbcde8a18,1,2024-12-26T15:58:47.487Z,bird,Images/animal10.jpeg,1109,None,Correct
d5a301f9-7afe-4f78-87d6-2a9cbcde8a18,2,2024-12-26T15:58:48.537Z,Unknown,Images/vehicle2.jpeg,2159,None,Incorrect
d5a301f9-7afe-4f78-87d6-2a9cbcde8a18,3,2024-12-26T15:58:49.103Z,Unknown,images/food5.jpeg,2725,None,Incorrect
