session_id,trial_number,timestamp,target_name,image_file_name,time_taken_ms,prompt_used,correct
93f59ed6-8417-45ce-8174-284b24532ecf,1,2024-12-26T15:45:51.495Z,cat,images/animal3.jpeg,1182,None,Correct
