session_id,trial_number,timestamp,target_name,image_file_name,time_taken_ms,prompt_used,correct
96abcb4c-c288-4ebf-a7bd-06766bdf36f3,1,2024-12-29T18:02:06.164Z,cat,images/animal3.jpeg,652,None,Correct
